Title,URL,Difficulty
Maximum Profit from Valid Topological Order in DAG,https://leetcode.com/problems/maximum-profit-from-valid-topological-order-in-dag/,Hard
Count Covered Buildings,https://leetcode.com/problems/count-covered-buildings/,Medium
Path Existence Queries in a Graph I,https://leetcode.com/problems/path-existence-queries-in-a-graph-i/,Medium
Concatenated Divisibility,https://leetcode.com/problems/concatenated-divisibility/,Hard
Path Existence Queries in a Graph II,https://leetcode.com/problems/path-existence-queries-in-a-graph-ii/,Hard
Unit Conversion II,https://leetcode.com/problems/unit-conversion-ii/,Medium
Maximum Product of Two Digits,https://leetcode.com/problems/maximum-product-of-two-digits/,Easy
Fill a Special Grid,https://leetcode.com/problems/fill-a-special-grid/,Medium
Merge Operations for Minimum Travel Time,https://leetcode.com/problems/merge-operations-for-minimum-travel-time/,Hard
Find Sum of Array Product of Magical Sequences,https://leetcode.com/problems/find-sum-of-array-product-of-magical-sequences/,Hard
Minimum Time to Visit All Houses,https://leetcode.com/problems/minimum-time-to-visit-all-houses/,Medium
Find Most Frequent Vowel and Consonant,https://leetcode.com/problems/find-most-frequent-vowel-and-consonant/,Easy
Minimum Operations to Convert All Elements to Zero,https://leetcode.com/problems/minimum-operations-to-convert-all-elements-to-zero/,Medium
Maximum Weighted K-Edge Path,https://leetcode.com/problems/maximum-weighted-k-edge-path/,Medium
Subtree Inversion Sum,https://leetcode.com/problems/subtree-inversion-sum/,Hard
Minimum Deletions for At Most K Distinct Characters,https://leetcode.com/problems/minimum-deletions-for-at-most-k-distinct-characters/,Easy
Equal Sum Grid Partition I,https://leetcode.com/problems/equal-sum-grid-partition-i/,Medium
Maximum Sum of Edge Values in a Graph,https://leetcode.com/problems/maximum-sum-of-edge-values-in-a-graph/,Hard
Equal Sum Grid Partition II,https://leetcode.com/problems/equal-sum-grid-partition-ii/,Hard
Multiply Two Polynomials,https://leetcode.com/problems/multiply-two-polynomials/,Hard
Smallest Index With Digit Sum Equal to Index,https://leetcode.com/problems/smallest-index-with-digit-sum-equal-to-index/,Easy
Minimum Swaps to Sort by Digit Sum,https://leetcode.com/problems/minimum-swaps-to-sort-by-digit-sum/,Medium
Grid Teleportation Traversal,https://leetcode.com/problems/grid-teleportation-traversal/,Medium
Minimum Weighted Subgraph With the Required Paths II,https://leetcode.com/problems/minimum-weighted-subgraph-with-the-required-paths-ii/,Hard
Find Category Recommendation Pairs,https://leetcode.com/problems/find-category-recommendation-pairs/,Hard
Smallest Subarray to Sort in Every Sliding Window,https://leetcode.com/problems/smallest-subarray-to-sort-in-every-sliding-window/,Medium
Sum of Largest Prime Substrings,https://leetcode.com/problems/sum-of-largest-prime-substrings/,Medium
Find Maximum Number of Non Intersecting Substrings,https://leetcode.com/problems/find-maximum-number-of-non-intersecting-substrings/,Medium
Number of Ways to Assign Edge Weights I,https://leetcode.com/problems/number-of-ways-to-assign-edge-weights-i/,Medium
Number of Ways to Assign Edge Weights II,https://leetcode.com/problems/number-of-ways-to-assign-edge-weights-ii/,Hard
Find Minimum Log Transportation Cost,https://leetcode.com/problems/find-minimum-log-transportation-cost/,Easy
Resulting String After Adjacent Removals,https://leetcode.com/problems/resulting-string-after-adjacent-removals/,Medium
Maximum Profit from Trading Stocks with Discounts,https://leetcode.com/problems/maximum-profit-from-trading-stocks-with-discounts/,Hard
Lexicographically Smallest String After Adjacent Removals,https://leetcode.com/problems/lexicographically-smallest-string-after-adjacent-removals/,Hard
Seasonal Sales Analysis,https://leetcode.com/problems/seasonal-sales-analysis/,Medium
Sequential Grid Path Cover,https://leetcode.com/problems/sequential-grid-path-cover/,Medium
Partition Array into Two Equal Product Subsets,https://leetcode.com/problems/partition-array-into-two-equal-product-subsets/,Medium
Minimum Absolute Difference in Sliding Submatrix,https://leetcode.com/problems/minimum-absolute-difference-in-sliding-submatrix/,Medium
Minimum Moves to Clean the Classroom,https://leetcode.com/problems/minimum-moves-to-clean-the-classroom/,Medium
Maximize Count of Distinct Primes After Split,https://leetcode.com/problems/maximize-count-of-distinct-primes-after-split/,Hard
Find Books with No Available Copies,https://leetcode.com/problems/find-books-with-no-available-copies/,Easy
Find the Shortest Superstring II,https://leetcode.com/problems/find-the-shortest-superstring-ii/,Easy
Maximize Y‑Sum by Picking a Triplet of Distinct X‑Values,https://leetcode.com/problems/maximize-ysum-by-picking-a-triplet-of-distinct-xvalues/,Medium
Best Time to Buy and Sell Stock V,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-v/,Medium
Maximize Subarray GCD Score,https://leetcode.com/problems/maximize-subarray-gcd-score/,Hard
Maximum Good Subtree Score,https://leetcode.com/problems/maximum-good-subtree-score/,Hard
Transform Array to All Equal Elements,https://leetcode.com/problems/transform-array-to-all-equal-elements/,Medium
Count the Number of Computer Unlocking Permutations,https://leetcode.com/problems/count-the-number-of-computer-unlocking-permutations/,Medium
Count Partitions With Max-Min Difference at Most K,https://leetcode.com/problems/count-partitions-with-max-min-difference-at-most-k/,Medium
Minimum Steps to Convert String with Operations,https://leetcode.com/problems/minimum-steps-to-convert-string-with-operations/,Hard
Find Consistently Improving Employees,https://leetcode.com/problems/find-consistently-improving-employees/,Medium
Count Odd Letters from Number,https://leetcode.com/problems/count-odd-letters-from-number/,Easy
Generate Tag for Video Caption,https://leetcode.com/problems/generate-tag-for-video-caption/,Easy
Count Special Triplets,https://leetcode.com/problems/count-special-triplets/,Medium
Maximum Product of First and Last Elements of a Subsequence,https://leetcode.com/problems/maximum-product-of-first-and-last-elements-of-a-subsequence/,Medium
Find Weighted Median Node in Tree,https://leetcode.com/problems/find-weighted-median-node-in-tree/,Hard
Find COVID Recovery Patients,https://leetcode.com/problems/find-covid-recovery-patients/,Medium
Minimum Adjacent Swaps to Alternate Parity,https://leetcode.com/problems/minimum-adjacent-swaps-to-alternate-parity/,Medium
Find Maximum Area of a Triangle,https://leetcode.com/problems/find-maximum-area-of-a-triangle/,Medium
Count Prime-Gap Balanced Subarrays,https://leetcode.com/problems/count-prime-gap-balanced-subarrays/,Medium
Kth Smallest Path XOR Sum,https://leetcode.com/problems/kth-smallest-path-xor-sum/,Hard
Check if Any Element Has Prime Frequency,https://leetcode.com/problems/check-if-any-element-has-prime-frequency/,Easy
Inverse Coin Change,https://leetcode.com/problems/inverse-coin-change/,Medium
Minimum Increments to Equalize Leaf Paths,https://leetcode.com/problems/minimum-increments-to-equalize-leaf-paths/,Medium
Minimum Time to Transport All Individuals,https://leetcode.com/problems/minimum-time-to-transport-all-individuals/,Hard
Once Twice,https://leetcode.com/problems/once-twice/,Medium
Minimum Cost Path with Alternating Directions I,https://leetcode.com/problems/minimum-cost-path-with-alternating-directions-i/,Medium
Partition String ,https://leetcode.com/problems/partition-string/,Medium
Longest Common Prefix Between Adjacent Strings After Removals,https://leetcode.com/problems/longest-common-prefix-between-adjacent-strings-after-removals/,Medium
Partition Array to Minimize XOR,https://leetcode.com/problems/partition-array-to-minimize-xor/,Medium
Maximize Spanning Tree Stability with Upgrades,https://leetcode.com/problems/maximize-spanning-tree-stability-with-upgrades/,Hard
Find Drivers with Improved Fuel Efficiency,https://leetcode.com/problems/find-drivers-with-improved-fuel-efficiency/,Medium
Hexadecimal and Hexatrigesimal Conversion,https://leetcode.com/problems/hexadecimal-and-hexatrigesimal-conversion/,Easy
Minimum Cost Path with Alternating Directions II,https://leetcode.com/problems/minimum-cost-path-with-alternating-directions-ii/,Medium
Minimum Time to Reach Destination in Directed Graph,https://leetcode.com/problems/minimum-time-to-reach-destination-in-directed-graph/,Medium
Minimum Stability Factor of Array,https://leetcode.com/problems/minimum-stability-factor-of-array/,Hard
Coupon Code Validator,https://leetcode.com/problems/coupon-code-validator/,Easy
Power Grid Maintenance,https://leetcode.com/problems/power-grid-maintenance/,Medium
Minimum Time for K Connected Components,https://leetcode.com/problems/minimum-time-for-k-connected-components/,Medium
Minimum Moves to Reach Target in Grid,https://leetcode.com/problems/minimum-moves-to-reach-target-in-grid/,Hard
Minimum Number of Primes to Sum to Target,https://leetcode.com/problems/minimum-number-of-primes-to-sum-to-target/,Medium
Find Overbooked Employees,https://leetcode.com/problems/find-overbooked-employees/,Medium
Process String with Special Operations I,https://leetcode.com/problems/process-string-with-special-operations-i/,Medium
Minimize Maximum Component Cost,https://leetcode.com/problems/minimize-maximum-component-cost/,Medium
Process String with Special Operations II,https://leetcode.com/problems/process-string-with-special-operations-ii/,Hard
Longest Palindromic Path in Graph,https://leetcode.com/problems/longest-palindromic-path-in-graph/,Hard
Number of Student Replacements,https://leetcode.com/problems/number-of-student-replacements/,Medium
Find Students with Study Spiral Pattern,https://leetcode.com/problems/find-students-with-study-spiral-pattern/,Hard
Split Array by Prime Indices,https://leetcode.com/problems/split-array-by-prime-indices/,Medium
Count Islands With Total Value Divisible by K,https://leetcode.com/problems/count-islands-with-total-value-divisible-by-k/,Medium
Network Recovery Pathways,https://leetcode.com/problems/network-recovery-pathways/,Hard
Number of Integers With Popcount-Depth Equal to K I,https://leetcode.com/problems/number-of-integers-with-popcount-depth-equal-to-k-i/,Hard
Check Divisibility by Digit Sum and Product,https://leetcode.com/problems/check-divisibility-by-digit-sum-and-product/,Easy
Count Number of Trapezoids I,https://leetcode.com/problems/count-number-of-trapezoids-i/,Medium
Number of Integers With Popcount-Depth Equal to K II,https://leetcode.com/problems/number-of-integers-with-popcount-depth-equal-to-k-ii/,Hard
Count Number of Trapezoids II,https://leetcode.com/problems/count-number-of-trapezoids-ii/,Hard
Find Stores with Inventory Imbalance,https://leetcode.com/problems/find-stores-with-inventory-imbalance/,Medium
Maximum Median Sum of Subsequences of Size 3,https://leetcode.com/problems/maximum-median-sum-of-subsequences-of-size-3/,Medium
Maximum Number of Subsequences After One Inserting,https://leetcode.com/problems/maximum-number-of-subsequences-after-one-inserting/,Medium
Minimum Jumps to Reach End via Prime Teleportation,https://leetcode.com/problems/minimum-jumps-to-reach-end-via-prime-teleportation/,Medium
Partition Array for Maximum XOR and AND,https://leetcode.com/problems/partition-array-for-maximum-xor-and-and/,Hard
Sort Threats by Severity and Exploitability,https://leetcode.com/problems/sort-threats-by-severity-and-exploitability/,Medium
Subarrays with XOR at Least K,https://leetcode.com/problems/subarrays-with-xor-at-least-k/,Hard
Earliest Finish Time for Land and Water Rides I,https://leetcode.com/problems/earliest-finish-time-for-land-and-water-rides-i/,Easy
Minimum Removals to Balance Array,https://leetcode.com/problems/minimum-removals-to-balance-array/,Medium
Earliest Finish Time for Land and Water Rides II,https://leetcode.com/problems/earliest-finish-time-for-land-and-water-rides-ii/,Medium
Threshold Majority Queries,https://leetcode.com/problems/threshold-majority-queries/,Hard
Trionic Array I,https://leetcode.com/problems/trionic-array-i/,Easy
Maximum Balanced Shipments,https://leetcode.com/problems/maximum-balanced-shipments/,Medium
Minimum Time to Activate String,https://leetcode.com/problems/minimum-time-to-activate-string/,Medium
Trionic Array II,https://leetcode.com/problems/trionic-array-ii/,Hard
Longest Semi-Repeating Subarray,https://leetcode.com/problems/longest-semi-repeating-subarray/,Medium
Find Books with Polarized Opinions,https://leetcode.com/problems/find-books-with-polarized-opinions/,Easy
Flip Square Submatrix Vertically,https://leetcode.com/problems/flip-square-submatrix-vertically/,Easy
Maximum K to Sort a Permutation,https://leetcode.com/problems/maximum-k-to-sort-a-permutation/,Medium
